academyinfo_school_id,school_name_2023,school_name_2024,school_full_name_2023,school_full_name_2024,school_division_2023,school_division_2024,school_kind_2023,school_kind_2024,branch_2023,branch_2024,region_2023,region_2024,academyinfo_enrollment_2023,academyinfo_enrollment_2024,edss_exact_open_id_count_2023,edss_exact_open_id_count_2024,edss_exact_open_ids_2023,edss_exact_open_ids_2024,candidate_open_id,candidate_method,resolution_status
0000143,숭실대학교,숭실대학교,숭실대학교 _ 본교,숭실대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,19473,19764,1,1,4381855189,4381855189,4381855189,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000144,신라대학교,신라대학교,신라대학교 _ 본교,신라대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,부산,부산,8862,8383,1,1,6281530261,6281530261,6281530261,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000145,아신대학교,아신대학교,아신대학교 _ 본교,아신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,453,345,1,1,1586481094,1586481094,1586481094,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000146,아주대학교,아주대학교,아주대학교 _ 본교,아주대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,13395,13395,1,1,5931458532,5931458532,5931458532,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000147,안양대학교,안양대학교,안양대학교 _ 본교,안양대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,6514,6479,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000148,안양대학교,안양대학교,안양대학교 _ 제2캠퍼스,안양대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,인천,인천,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000149,연세대학교,연세대학교,연세대학교 _ 본교,연세대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,27409,27693,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000150,연세대학교(미래),연세대학교(미래),연세대학교(미래) _ 분교,연세대학교(미래) _ 분교,대학,대학,대학교,대학교,분교,분교,강원,강원,9179,9023,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000151,영남대학교,영남대학교,영남대학교 _ 본교,영남대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,28090,27926,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000153,영남신학대학교,영남신학대학교,영남신학대학교 _ 본교,영남신학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,484,446,1,1,8771178662,8771178662,8771178662,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000154,유원대학교,유원대학교,유원대학교 _ 본교,유원대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충북,충북,4401,4171,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000155,영산선학대학교,영산선학대학교,영산선학대학교 _ 본교,영산선학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,46,31,1,1,3724725782,3724725782,3724725782,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000156,용인대학교,용인대학교,용인대학교 _ 본교,용인대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,7536,7318,1,1,5842803478,5842803478,5842803478,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000157,우석대학교,우석대학교,우석대학교 _ 본교,우석대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,8394,8363,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000158,울산대학교,울산대학교,울산대학교 _ 본교,울산대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,울산,울산,16498,15931,1,1,2515871345,2515871345,2515871345,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000159,원광대학교,원광대학교,원광대학교 _ 본교,원광대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,18063,17101,1,1,8692563652,8692563652,8692563652,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000160,위덕대학교,위덕대학교,위덕대학교 _ 본교,위덕대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,2951,2664,1,1,3436350226,3436350226,3436350226,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000161,을지대학교,을지대학교,을지대학교 _ 본교,을지대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,5832,5536,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000162,을지대학교,을지대학교,을지대학교 _ 제2캠퍼스,을지대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,경기,경기,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000163,이화여자대학교,이화여자대학교,이화여자대학교 _ 본교,이화여자대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,19165,19495,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000164,인제대학교,인제대학교,인제대학교 _ 본교,인제대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경남,경남,9832,9017,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000166,인제대학교,인제대학교,인제대학교 _ 제2캠퍼스,인제대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,부산,부산,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000167,인천가톨릭대학교,인천가톨릭대학교,인천가톨릭대학교 _ 제2캠퍼스,인천가톨릭대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,인천,인천,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000168,인천가톨릭대학교,인천가톨릭대학교,인천가톨릭대학교 _ 본교,인천가톨릭대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,인천,인천,805,793,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000169,인하대학교,인하대학교,인하대학교 _ 본교,인하대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,인천,인천,24981,24704,1,1,4503744423,4503744423,4503744423,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000170,장로회신학대학교,장로회신학대학교,장로회신학대학교 _ 본교,장로회신학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,791,783,1,1,3061540484,3061540484,3061540484,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000171,전주대학교,전주대학교,전주대학교 _ 본교,전주대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,14540,13998,1,1,5981081545,5981081545,5981081545,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000172,조선대학교,조선대학교,조선대학교 _ 본교,조선대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,25619,25134,0,1,,5524299204,,,unresolved_two_year_exact_match_not_unique
0000173,중부대학교,중부대학교,중부대학교 _ 본교,중부대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,10768,10470,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000174,중앙대학교,중앙대학교,중앙대학교 _ 제2캠퍼스,중앙대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,경기,경기,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000175,중앙대학교,중앙대학교,중앙대학교 _ 본교,중앙대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,32217,32268,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000177,중앙승가대학교,중앙승가대학교,중앙승가대학교 _ 본교,중앙승가대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,78,68,1,1,4551189482,4551189482,4551189482,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000178,백석대학교,백석대학교,백석대학교 _ 본교,백석대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,15436,15281,1,1,3173264682,3173264682,3173264682,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000179,청주대학교,청주대학교,청주대학교 _ 본교,청주대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충북,충북,15548,15979,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000180,총신대학교,총신대학교,총신대학교 _ 본교,총신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,1733,1714,1,1,3974026381,3974026381,3974026381,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000181,추계예술대학교,추계예술대학교,추계예술대학교 _ 본교,추계예술대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,1394,1364,1,1,2033700287,2033700287,2033700287,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000182,한국침례신학대학교,한국침례신학대학교,한국침례신학대학교 _ 본교,한국침례신학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,1030,935,1,1,9853607714,9853607714,9853607714,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000184,칼빈대학교,칼빈대학교,칼빈대학교 _ 본교,칼빈대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,731,1523,1,1,5863583087,5863583087,5863583087,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000185,탐라대학교,탐라대학교,탐라대학교 _ 본교,탐라대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,제주,제주,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000186,평택대학교,평택대학교,평택대학교 _ 본교,평택대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,4214,4064,1,1,7422582209,7422582209,7422582209,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000187,차의과학대학교,차의과학대학교,차의과학대학교 _ 본교,차의과학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,2698,2597,1,1,9776334881,9776334881,9776334881,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000188,포항공과대학교,포항공과대학교,포항공과대학교 _ 본교,포항공과대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,1747,1805,1,1,4212074577,4212074577,4212074577,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000189,한국기술교육대학교,한국기술교육대학교,한국기술교육대학교 _ 본교,한국기술교육대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,5819,5872,1,1,7530472457,7530472457,7530472457,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000191,한국성서대학교,한국성서대학교,한국성서대학교 _ 본교,한국성서대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,1195,1133,1,1,6212758958,6212758958,6212758958,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000192,한국외국어대학교,한국외국어대학교,한국외국어대학교 _ 본교,한국외국어대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,22631,22599,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000194,한국항공대학교,한국항공대학교,한국항공대학교 _ 본교,한국항공대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,5899,5907,1,1,8684313714,8684313714,8684313714,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000195,한남대학교,한남대학교,한남대학교 _ 본교,한남대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,15273,15555,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000196,한동대학교,한동대학교,한동대학교 _ 본교,한동대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,5339,5307,1,1,7974777162,7974777162,7974777162,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000197,한라대학교,한라대학교,한라대학교 _ 본교,한라대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,강원,강원,4172,4080,1,1,6306250035,6306250035,6306250035,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000198,한림대학교,한림대학교,한림대학교 _ 본교,한림대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,강원,강원,10314,10348,1,1,6450987398,6450987398,6450987398,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000199,한서대학교,한서대학교,한서대학교 _ 본교,한서대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,8555,8167,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000200,한성대학교,한성대학교,한성대학교 _ 본교,한성대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,9415,9442,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000201,한세대학교,한세대학교,한세대학교 _ 본교,한세대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,3300,3261,1,1,5550205051,5550205051,5550205051,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000202,한신대학교,한신대학교,한신대학교 _ 본교,한신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,7530,7388,1,1,5703346312,5703346312,5703346312,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000203,한양대학교,한양대학교,한양대학교 _ 본교,한양대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,22334,22610,1,1,9258313953,9258313953,9258313953,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000204,한양대학교(ERICA),한양대학교(ERICA),한양대학교(ERICA) _ 분교,한양대학교(ERICA) _ 분교,대학,대학,대학교,대학교,분교,분교,경기,경기,14347,14632,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000205,서울한영대학교,서울한영대학교,서울한영대학교 _ 본교,서울한영대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,839,825,1,1,8578089654,8578089654,8578089654,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000206,한일장신대학교,한일장신대학교,한일장신대학교 _ 본교,한일장신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,961,911,1,1,2319199979,2319199979,2319199979,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000207,협성대학교,협성대학교,협성대학교 _ 본교,협성대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,5258,5192,1,1,5622947633,5622947633,5622947633,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000208,호남대학교,호남대학교,호남대학교 _ 본교,호남대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,8401,8346,1,1,7015211522,7015211522,7015211522,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000209,호남신학대학교,호남신학대학교,호남신학대학교 _ 본교,호남신학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,780,765,1,1,4745576679,4745576679,4745576679,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000211,호서대학교,호서대학교,호서대학교 _ 본교,호서대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,16124,15735,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000212,홍익대학교,홍익대학교,홍익대학교 _ 본교,홍익대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,서울,서울,24869,24835,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000215,가톨릭꽃동네대학교,가톨릭꽃동네대학교,가톨릭꽃동네대학교 _ 본교,가톨릭꽃동네대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충북,충북,554,557,1,1,9979787409,9979787409,9979787409,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000216,남부대학교,남부대학교,남부대학교 _ 본교,남부대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,3340,3033,1,1,9043817162,9043817162,9043817162,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000218,예원예술대학교,예원예술대학교,예원예술대학교 _ 본교,예원예술대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,1548,1675,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000219,예원예술대학교,예원예술대학교,예원예술대학교 _ 제2캠퍼스,예원예술대학교 _ 제2캠퍼스,대학,대학,대학교,대학교,제2캠퍼스,제2캠퍼스,경기,경기,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000220,한중대학교,한중대학교,한중대학교 _ 본교,한중대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,강원,강원,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000221,목포가톨릭대학교,목포가톨릭대학교,목포가톨릭대학교 _ 본교,목포가톨릭대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,567,535,1,1,2892641246,2892641246,2892641246,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000222,부산장신대학교,부산장신대학교,부산장신대학교 _ 본교,부산장신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경남,경남,158,152,1,1,5888007283,5888007283,5888007283,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000224,금강대학교,금강대학교,금강대학교 _ 본교,금강대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,287,156,1,1,9802317440,9802317440,9802317440,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000225,대구외국어대학교,대구외국어대학교,대구외국어대학교 _ 본교,대구외국어대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000228,예수대학교,예수대학교,예수대학교 _ 본교,예수대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전북,전북,567,560,1,1,4929824054,4929824054,4929824054,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000229,한국국제대학교,,한국국제대학교 _ 본교,,대학,,대학교,,본교,,경남,,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000230,한북대학교,한북대학교,한북대학교 _ 본교,한북대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000231,광주대학교,광주대학교,광주대학교 _ 본교,광주대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,7359,6777,1,1,6217789173,6217789173,6217789173,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000233,화성의과학대학교,화성의과학대학교,화성의과학대학교 _ 본교,화성의과학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,574,603,1,1,1688166320,1688166320,1688166320,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000235,동명대학교,동명대학교,동명대학교 _ 본교,동명대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,부산,부산,9801,9276,1,1,2269515275,2269515275,2269515275,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000236,영산대학교,,영산대학교 _ 본교,,대학,,대학교,,본교,,경남,,6989,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000237,영산대학교,,영산대학교 _ 제2캠퍼스,,대학,,대학교,,제2캠퍼스,,부산,,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000238,대전신학대학교,대전신학대학교,대전신학대학교 _ 본교,대전신학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,54,57,1,1,3256466805,3256466805,3256466805,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000239,중원대학교,중원대학교,중원대학교 _ 본교,중원대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충북,충북,4257,4009,1,1,8605822086,8605822086,8605822086,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000240,우송대학교,우송대학교,우송대학교 _ 본교,우송대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,12760,12856,0,1,,8030658304,,,unresolved_two_year_exact_match_not_unique
0000241,김천대학교,김천대학교,김천대학교 _ 본교,김천대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,2947,2688,1,1,6974740743,6974740743,6974740743,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000242,한려대학교,한려대학교,한려대학교 _ 본교,한려대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000243,송원대학교,송원대학교,송원대학교 _ 본교,송원대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,3403,3297,1,1,2053851187,2053851187,2053851187,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000244,경운대학교,경운대학교,경운대학교 _ 본교,경운대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경북,경북,5719,5965,2,1,1562454402|7625677466,1562454402,,,unresolved_two_year_exact_match_not_unique
0000245,남서울대학교,남서울대학교,남서울대학교 _ 본교,남서울대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,충남,충남,12128,11997,1,1,8574780881,8574780881,8574780881,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000246,초당대학교,초당대학교,초당대학교 _ 본교,초당대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,3492,3087,0,1,,3816389739,,,unresolved_two_year_exact_match_not_unique
0000247,한국공학대학교,한국공학대학교,한국공학대학교 _ 본교,한국공학대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경기,경기,9957,9979,1,1,8616076707,8616076707,8616076707,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000248,제주국제대학교,제주국제대학교,제주국제대학교 _ 본교,제주국제대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,제주,제주,533,402,1,1,1942845821,1942845821,1942845821,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000249,창신대학교,창신대학교,창신대학교 _ 본교,창신대학교 _ 본교,대학,대학,대학교,대학교,본교,본교,경남,경남,2061,1969,1,1,8881708741,8881708741,8881708741,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000250,울산과학기술원,울산과학기술원,울산과학기술원 _ 본교,울산과학기술원 _ 본교,대학,대학,대학교,대학교,본교,본교,울산,울산,2342,2358,1,1,4205115854,4205115854,4205115854,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000251,공주교육대학교,공주교육대학교,공주교육대학교 _ 본교,공주교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,충남,충남,1419,1422,1,1,4128983497,4128983497,4128983497,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000252,광주교육대학교,광주교육대학교,광주교육대학교 _ 본교,광주교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,전남광주,전남광주,1335,1319,1,1,7730154871,7730154871,7730154871,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000253,대구교육대학교,대구교육대학교,대구교육대학교 _ 본교,대구교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,대구,대구,1602,1589,1,1,2183489322,2183489322,2183489322,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000254,부산교육대학교,부산교육대학교,부산교육대학교 _ 본교,부산교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,부산,부산,1499,1476,1,1,6089915394,6089915394,6089915394,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000255,서울교육대학교,서울교육대학교,서울교육대학교 _ 본교,서울교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,서울,서울,1497,1413,1,1,8185494184,8185494184,8185494184,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000256,경인교육대학교,경인교육대학교,경인교육대학교 _ 본교,경인교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,인천,인천,2576,2508,0,0,,,,,unresolved_two_year_exact_match_not_unique
0000257,경인교육대학교,경인교육대학교,경인교육대학교 _ 제2캠퍼스,경인교육대학교 _ 제2캠퍼스,대학,대학,교육대학,교육대학,제2캠퍼스,제2캠퍼스,경기,경기,,,0,0,,,,,unresolved_missing_two_year_numeric_enrollment
0000258,전주교육대학교,전주교육대학교,전주교육대학교 _ 본교,전주교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,전북,전북,1152,1118,1,1,1867613613,1867613613,1867613613,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000260,진주교육대학교,진주교육대학교,진주교육대학교 _ 본교,진주교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,경남,경남,1287,1284,1,1,7351759016,7351759016,7351759016,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000261,청주교육대학교,청주교육대학교,청주교육대학교 _ 본교,청주교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,충북,충북,1189,1159,0,1,,7741671741,,,unresolved_two_year_exact_match_not_unique
0000262,춘천교육대학교,춘천교육대학교,춘천교육대학교 _ 본교,춘천교육대학교 _ 본교,대학,대학,교육대학,교육대학,본교,본교,강원,강원,1302,1285,1,1,8537263214,8537263214,8537263214,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000374,한국과학기술원,한국과학기술원,한국과학기술원 _ 본교,한국과학기술원 _ 본교,대학,대학,대학교,대학교,본교,본교,대전,대전,4912,5001,1,1,9837188839,9837188839,9837188839,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000381,광주과학기술원,광주과학기술원,광주과학기술원 _ 본교,광주과학기술원 _ 본교,대학,대학,대학교,대학교,본교,본교,전남광주,전남광주,1050,1119,1,1,8319158315,8319158315,8319158315,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000382,대구경북과학기술원,대구경북과학기술원,대구경북과학기술원 _ 본교,대구경북과학기술원 _ 본교,대학,대학,대학교,대학교,본교,본교,대구,대구,1073,1095,1,1,8862205862,8862205862,8862205862,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000402,경남도립거창대학,경남도립거창대학,경남도립거창대학 _ 본교,경남도립거창대학 _ 본교,전문대학,전문대학,전문대학,전문대학,본교,본교,경남,경남,1117,1137,1,1,6597150623,6597150623,6597150623,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000403,경남도립남해대학,경남도립남해대학,경남도립남해대학 _ 본교,경남도립남해대학 _ 본교,전문대학,전문대학,전문대학,전문대학,본교,본교,경남,경남,1071,1059,1,1,4694034814,4694034814,4694034814,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000405,경북도립대학교,경북도립대학교,경북도립대학교 _ 본교,경북도립대학교 _ 본교,전문대학,전문대학,전문대학,전문대학,본교,본교,경북,경북,1091,903,1,1,2756348550,2756348550,2756348550,academyinfo_two_year_exact_enrollment_school_context,candidate_two_year_exact_enrollment
0000406,충북도립대학교,충북도립대학교,충북도립대학교 _ 본교,충북도립대학교 _ 본교,전문대학,전문대학,전문대학,전문대학,본교,본교,충북,충북,1048,954,0,0,,,,,unresolved_two_year_exact_match_not_unique
