source,catalog_code,dataset,field_position,original_field_name,korean_meaning,storage_type,observed_value_type,unit,missing_value_definition,observed_missing_tokens,first_year,last_year,identifier_role
고등교육통계,0236,학교본분교현황,7,학교수,학교수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0237,학교재적학생현황,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0237,학교재적학생현황,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0237,학교재적학생현황,4,학과명,학과명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0237,학교재적학생현황,5,단과대학명,단과대학명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2025,
고등교육통계,0237,학교재적학생현황,6,학과특성명,학과특성명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2025,
고등교육통계,0237,학교재적학생현황,7,1학년재학생수,1학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,8,학교재적학생_여자재학생수,학교재적학생_여자재학생수,string,decimal-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,9,학교재적학생_재학생수,학교재적학생_재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,10,학교재적학생_6학년여자휴학생수,학교재적학생_6학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,11,6학년휴학생수,6학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,12,학교재적학생_5학년여자휴학생수,학교재적학생_5학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,13,5학년휴학생수,5학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,14,학교재적학생_4학년여자휴학생수,학교재적학생_4학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,15,4학년휴학생수,4학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,16,학교재적학생_3학년여자휴학생수,학교재적학생_3학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,17,3학년휴학생수,3학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,18,학교재적학생_2학년여자휴학생수,학교재적학생_2학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,19,학교재적학생_1학년여자재학생수,학교재적학생_1학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,20,2학년재학생수,2학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,21,학교재적학생_2학년여자재학생수,학교재적학생_2학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,22,3학년재학생수,3학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,23,학교재적학생_3학년여자재학생수,학교재적학생_3학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,24,4학년재학생수,4학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,25,학교재적학생_4학년여자재학생수,학교재적학생_4학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,26,5학년재학생수,5학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,27,학교재적학생_5학년여자재학생수,학교재적학생_5학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,28,6학년재학생수,6학년재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,29,학교재적학생_6학년여자재학생수,학교재적학생_6학년여자재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,30,국내입학정원수,국내입학정원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,31,국외입학정원수,국외입학정원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,32,2학년휴학생수,2학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,33,학교재적학생_1학년여자휴학생수,학교재적학생_1학년여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,34,학과수,학과수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,35,박사과정학과수,박사과정학과수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,36,학교재적학생_재적학생수,학교재적학생_재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,37,학교재적_재적여학생수,학교재적_재적여학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,38,1학년재적학생수,1학년재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,39,학교재적학생_1학년재적여학생수,학교재적학생_1학년재적여학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,40,2학년재적학생수,2학년재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,41,1학년휴학생수,1학년휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,42,학교재적학생_여자휴학생수,학교재적학생_여자휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,43,학교재적학생_휴학생수,학교재적학생_휴학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,44,학교재적_6학년재적여학생수,학교재적_6학년재적여학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,45,6학년재적학생수,6학년재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,46,학교재적_5학년재적여학생수,학교재적_5학년재적여학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,47,5학년재적학생수,5학년재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0237,학교재적학생현황,48,학교재적_4학년재적여학생수,학교재적_4학년재적여학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0237,학교재적학생현황,49,4학년재적학생수,4학년재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
