source,catalog_code,dataset,access_tier,row_count,column_count,observed_years,open_id_column_present,open_id_missing_count,open_id_missing_rate,open_id_distinct_count,school_year_key_count,repeated_school_year_key_count,school_year_base_duplicate_rows,max_school_year_key_multiplicity,orphan_school_year_key_count,orphan_row_count,orphan_row_rate,join_expansion_affected_rows,join_expansion_extra_rows,exact_canonical_row_duplicate_count,source_row_hash_canonical_match_count,source_row_hash_not_reconstructable_count,row_id_mismatch_count,invalid_row_id_format_count,duplicate_row_id_count,width_mismatch_count,candidate_dimension_fields,candidate_dimension_gains,sample_all_dimensions_uniqueness_rate,grain_status,severity,status,output_path,output_sha256
대학정보공시,0718,법인회계자금계산서,panel,88126,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,415,6317,6311,81809,18,30,388,0.004402786918730001,7389,8372,0,88126,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":9959,""incremental_keys"":4906,""sample_uniqueness_rate"":1.0},{""field"":""계정코드"",""sample_distinct_keys"":9959,""incremental_keys"":4906,""sample_uniqueness_rate"":1.0},{""field"":""모계정명"",""sample_distinct_keys"":8345,""incremental_keys"":3292,""sample_uniqueness_rate"":0.837935535696355},{""field"":""모계정코드"",""sample_distinct_keys"":8254,""incremental_keys"":3201,""sample_uniqueness_rate"":0.828798072095592},{""field"":""학교구분명"",""sample_distinct_keys"":5039,""incremental_keys"":0,""sample_uniqueness_rate"":0.5059744954312682}]",0.9989958831207952,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0718_법인회계자금계산서/panel.csv.gz,4d05ec85669553b40c11938989b61e64cd5a003547a3831715b21d557a9f325e
대학정보공시,0719,법인회계자금예산서,panel,89860,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,414,6333,6329,83527,16,29,397,0.004417983529935455,7474,8470,0,89860,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정코드"",""sample_distinct_keys"":10045,""incremental_keys"":5033,""sample_uniqueness_rate"":1.0},{""field"":""계정명"",""sample_distinct_keys"":9837,""incremental_keys"":4825,""sample_uniqueness_rate"":0.979293180686909},{""field"":""모계정명"",""sample_distinct_keys"":8194,""incremental_keys"":3182,""sample_uniqueness_rate"":0.815729218516675},{""field"":""모계정코드"",""sample_distinct_keys"":7668,""incremental_keys"":2656,""sample_uniqueness_rate"":0.7633648581383773},{""field"":""학교구분명"",""sample_distinct_keys"":5097,""incremental_keys"":85,""sample_uniqueness_rate"":0.50741662518666}]",0.9781981085116974,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0719_법인회계자금예산서/panel.csv.gz,6591dcde2b8df5e22d8cf31e78e805f0c087ae232e166217086ca4e7ff3ff789
대학정보공시,0720,산학협력단운영수익현황,panel,675,30,"[""2011"",""2012""]",True,0,0.0,352,675,0,0,1,0,0,0.0,57,60,0,675,0,0,0,0,0,"[""학교구분명""]","[{""field"":""학교구분명"",""sample_distinct_keys"":675,""incremental_keys"":0,""sample_uniqueness_rate"":1.0}]",1.0,school_year_open_id_unique,medium,review_required,data/processed/edss/panel/대학정보공시/0720_산학협력단운영수익현황/panel.csv.gz,84fa58d4cc2cda0c5fb7a249bdb429cc0328a25389fba19ef2a0c1814c1cf853
대학정보공시,0721,산학협력단회계대차대조표,panel,37710,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,411,5876,5874,31834,14,14,72,0.0019093078758949881,3932,4490,0,37710,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":10054,""incremental_keys"":4918,""sample_uniqueness_rate"":1.0},{""field"":""계정코드"",""sample_distinct_keys"":10054,""incremental_keys"":4918,""sample_uniqueness_rate"":1.0},{""field"":""모계정코드"",""sample_distinct_keys"":7923,""incremental_keys"":2787,""sample_uniqueness_rate"":0.7880445593793515},{""field"":""모계정명"",""sample_distinct_keys"":7793,""incremental_keys"":2657,""sample_uniqueness_rate"":0.7751143823353889},{""field"":""학교구분명"",""sample_distinct_keys"":5046,""incremental_keys"":0,""sample_uniqueness_rate"":0.5018897951064253}]",0.9850805649492739,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0721_산학협력단회계대차대조표/panel.csv.gz,107e5ef7abe613fe67fcf6dc54e6ddda79e74d22133f25c6cf942293abd4bce9
대학정보공시,0722,산학협력단회계운영계산서,panel,65300,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,410,5886,5881,59414,18,14,129,0.0019754977029096477,6791,7750,0,65300,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":10058,""incremental_keys"":5141,""sample_uniqueness_rate"":1.0},{""field"":""계정코드"",""sample_distinct_keys"":10058,""incremental_keys"":5141,""sample_uniqueness_rate"":1.0},{""field"":""모계정명"",""sample_distinct_keys"":7404,""incremental_keys"":2487,""sample_uniqueness_rate"":0.736130443428117},{""field"":""모계정코드"",""sample_distinct_keys"":7167,""incremental_keys"":2250,""sample_uniqueness_rate"":0.7125671107576059},{""field"":""학교구분명"",""sample_distinct_keys"":4809,""incremental_keys"":0,""sample_uniqueness_rate"":0.4781268641877113}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0722_산학협력단회계운영계산서/panel.csv.gz,e1a470256ed2b4498c27d519ec1a292b0b60305f47e427224b151c68210fa7ee
대학정보공시,0723,산학협력단회계자금수지계산서,panel,128122,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,404,5874,5872,122248,32,14,183,0.0014283261266605266,13523,15531,0,128122,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정코드"",""sample_distinct_keys"":9760,""incremental_keys"":5002,""sample_uniqueness_rate"":0.9709510545165141},{""field"":""계정명"",""sample_distinct_keys"":9601,""incremental_keys"":4843,""sample_uniqueness_rate"":0.955133306804616},{""field"":""모계정코드"",""sample_distinct_keys"":8938,""incremental_keys"":4180,""sample_uniqueness_rate"":0.8891762833267012},{""field"":""모계정명"",""sample_distinct_keys"":8903,""incremental_keys"":4145,""sample_uniqueness_rate"":0.8856943891762833},{""field"":""학교구분명"",""sample_distinct_keys"":4732,""incremental_keys"":0,""sample_uniqueness_rate"":0.47075208913649025}]",0.9829884600079586,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0723_산학협력단회계자금수지계산서/panel.csv.gz,c75076f868e4968196acad2c6eef918fca514022b4ee29ee107f0c73d8c694d3
대학정보공시,0724,산학협력단회계현금예산서,panel,141694,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,420,5909,5890,135785,35,22,218,0.0015385266842632716,14769,16903,0,141694,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":9960,""incremental_keys"":5243,""sample_uniqueness_rate"":0.9987966305655837},{""field"":""계정코드"",""sample_distinct_keys"":9717,""incremental_keys"":5000,""sample_uniqueness_rate"":0.9744283995186522},{""field"":""모계정명"",""sample_distinct_keys"":8868,""incremental_keys"":4151,""sample_uniqueness_rate"":0.8892900120336944},{""field"":""모계정코드"",""sample_distinct_keys"":8842,""incremental_keys"":4125,""sample_uniqueness_rate"":0.8866827115924589},{""field"":""학교구분명"",""sample_distinct_keys"":4641,""incremental_keys"":0,""sample_uniqueness_rate"":0.46540312876052947}]",0.9776373846770958,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0724_산학협력단회계현금예산서/panel.csv.gz,1de20beb0bfac74587742ee2bb615fefcb51c55e8223881c40573e31a66a102a
대학정보공시,0725,예결산합산재무제표현황,panel,18835,20,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,468,6437,6403,12398,6,31,63,0.0033448367401114946,1578,1776,0,18835,0,0,0,0,0,"[""학교구분명"",""수입구분명""]","[{""field"":""수입구분명"",""sample_distinct_keys"":10073,""incremental_keys"":4363,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":5666,""incremental_keys"":0,""sample_uniqueness_rate"":0.5624937952943513}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0725_예결산합산재무제표현황/panel.csv.gz,4b10723a5ca26f609c2846486582c8b61b08323e374c029dd22dc25eb451c34e
대학정보공시,0726,입학전형료수입현황,panel,29561,23,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,2086,18904,5789,10657,4,15,16,0.0005412536788335983,1903,2143,0,29561,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":10048,""incremental_keys"":1733,""sample_uniqueness_rate"":1.0},{""field"":""계정코드"",""sample_distinct_keys"":9870,""incremental_keys"":1555,""sample_uniqueness_rate"":0.9822850318471338},{""field"":""모계정명"",""sample_distinct_keys"":8399,""incremental_keys"":84,""sample_uniqueness_rate"":0.8358877388535032},{""field"":""학교구분명"",""sample_distinct_keys"":8399,""incremental_keys"":84,""sample_uniqueness_rate"":0.8358877388535032},{""field"":""모계정코드"",""sample_distinct_keys"":8239,""incremental_keys"":0,""sample_uniqueness_rate"":0.8199641719745223}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0726_입학전형료수입현황/panel.csv.gz,4a2dd61b130902beba8660d990c90755b164d51ee3713c3ec2e3e9db1536e133
대학정보공시,0727,입학전형료지출현황,panel,114429,26,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,2049,18121,17261,96308,18,19,71,0.0006204720831257811,7969,9221,0,114429,0,0,0,0,0,"[""학교구분명"",""모계정코드"",""계정코드"",""모계정명"",""계정명""]","[{""field"":""계정명"",""sample_distinct_keys"":10068,""incremental_keys"":2609,""sample_uniqueness_rate"":1.0},{""field"":""계정코드"",""sample_distinct_keys"":10068,""incremental_keys"":2609,""sample_uniqueness_rate"":1.0},{""field"":""모계정명"",""sample_distinct_keys"":8217,""incremental_keys"":758,""sample_uniqueness_rate"":0.816150178784267},{""field"":""모계정코드"",""sample_distinct_keys"":7909,""incremental_keys"":450,""sample_uniqueness_rate"":0.7855582042113627},{""field"":""학교구분명"",""sample_distinct_keys"":7301,""incremental_keys"":0,""sample_uniqueness_rate"":0.7251688518077076}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0727_입학전형료지출현황/panel.csv.gz,6958e9260e1bbd4e485c869a0251d3661d783d1bae88431676efe60ccd13486c
대학정보공시,0728,적립금현황,panel,100844,22,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,406,6047,5906,94797,20,3,50,0.0004958153187100869,8358,9592,0,100844,0,0,0,0,0,"[""학교구분명"",""회계별구분명"",""특정기금구분명""]","[{""field"":""특정기금구분명"",""sample_distinct_keys"":9782,""incremental_keys"":5211,""sample_uniqueness_rate"":0.972849328692193},{""field"":""회계별구분명"",""sample_distinct_keys"":6746,""incremental_keys"":2175,""sample_uniqueness_rate"":0.6709099950273496},{""field"":""학교구분명"",""sample_distinct_keys"":4555,""incremental_keys"":0,""sample_uniqueness_rate"":0.45300845350571856}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0728_적립금현황/panel.csv.gz,c350db210aded3055f4a0cc216cef8a754d8f0b0e980456cc88c2abeb29c584a
대학정보공시,0729,총장이사장상근이사업무추진비사용현황,panel,174140,22,"[""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,352,1683,1660,172457,688,0,0,0.0,22779,25052,0,174140,0,0,0,0,0,"[""학교구분명"",""사용구분명"",""사용장소명""]","[{""field"":""사용장소명"",""sample_distinct_keys"":8566,""incremental_keys"":7176,""sample_uniqueness_rate"":0.8530173272256523},{""field"":""사용구분명"",""sample_distinct_keys"":1970,""incremental_keys"":580,""sample_uniqueness_rate"":0.19617606054570802},{""field"":""학교구분명"",""sample_distinct_keys"":1412,""incremental_keys"":22,""sample_uniqueness_rate"":0.14060944035052778}]",0.8602867954590719,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0729_총장이사장상근이사업무추진비사용현황/panel.csv.gz,c952bf3f0e89eac1e19b1b6f0e2bc01825fe3b136485ef9efe40bd4554a00215
대학정보공시,0801,학생1인당교육비산정근거_국공립대학,panel,975,26,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,66,867,108,108,2,5,5,0.005128205128205128,116,132,0,975,0,0,0,0,0,"[""학교구분명"",""산학협력단회계기준명""]","[{""field"":""산학협력단회계기준명"",""sample_distinct_keys"":910,""incremental_keys"":51,""sample_uniqueness_rate"":0.9333333333333333},{""field"":""학교구분명"",""sample_distinct_keys"":869,""incremental_keys"":10,""sample_uniqueness_rate"":0.8912820512820513}]",0.9353846153846154,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0801_학생1인당교육비산정근거_국공립대학/panel.csv.gz,ac8e3541cb27add83ee48bb35a9b690b0c055e92322e3d9898a047c1c24873ab
대학정보공시,0802,학생1인당교육비산정근거_사립대학,panel,6345,25,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,412,5971,374,374,2,2,2,0.00031520882584712374,496,562,0,6345,0,0,0,0,0,"[""학교구분명""]","[{""field"":""학교구분명"",""sample_distinct_keys"":5926,""incremental_keys"":38,""sample_uniqueness_rate"":0.9339637509850276}]",0.9339637509850276,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0802_학생1인당교육비산정근거_사립대학/panel.csv.gz,c0f87a8ca96573e89f36654973aec85da3249fb007d7d3e2953b12b2a59d9e79
대학정보공시,0901,학교특성화현황,panel,33408,31,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020""]",True,0,0.0,386,3264,2609,30144,114,5,6,0.00017959770114942528,3856,4167,0,33408,0,0,0,0,0,"[""학교구분명"",""주야간계절구분명"",""학위과정구분명"",""학과명"",""학과상태명"",""학과특성명"",""단과대학명"",""대학자체특성화분야명""]","[{""field"":""학과명"",""sample_distinct_keys"":9213,""incremental_keys"":6777,""sample_uniqueness_rate"":0.9110957278481012},{""field"":""대학자체특성화분야명"",""sample_distinct_keys"":6212,""incremental_keys"":3776,""sample_uniqueness_rate"":0.6143196202531646},{""field"":""단과대학명"",""sample_distinct_keys"":4225,""incremental_keys"":1789,""sample_uniqueness_rate"":0.41782041139240506},{""field"":""학과상태명"",""sample_distinct_keys"":3123,""incremental_keys"":687,""sample_uniqueness_rate"":0.3088409810126582},{""field"":""학과특성명"",""sample_distinct_keys"":2686,""incremental_keys"":250,""sample_uniqueness_rate"":0.265625},{""field"":""학위과정구분명"",""sample_distinct_keys"":2669,""incremental_keys"":233,""sample_uniqueness_rate"":0.26394382911392406},{""field"":""주야간계절구분명"",""sample_distinct_keys"":2479,""incremental_keys"":43,""sample_uniqueness_rate"":0.24515427215189872},{""field"":""학교구분명"",""sample_distinct_keys"":2447,""incremental_keys"":11,""sample_uniqueness_rate"":0.24198971518987342}]",0.9838805379746836,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0901_학교특성화현황/panel.csv.gz,01f6cbe413455452cec1de6b2b5fc65509757e9a071c5cb0b317b7e99ae5dc2d
대학정보공시,1001,강좌당학생현황,panel,15970,29,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,480,6924,6485,9046,6,35,75,0.00469630557294928,1623,1842,0,15970,0,0,0,0,0,"[""학교구분명"",""학기구분명"",""101명이상200명미만강좌수"",""81명이상100명미만강좌수"",""61명이상80명미만강좌수"",""51명이상60명미만강좌수"",""41명이상50명미만강좌수"",""31명이상40명미만강좌수"",""21명이상30명미만강좌수"",""200명이상강좌수"",""100명이상강좌수"",""50명이상100명미만강좌수"",""20명이상50명미만강좌수"",""20명미만강좌수""]","[{""field"":""20명미만강좌수"",""sample_distinct_keys"":9949,""incremental_keys"":4006,""sample_uniqueness_rate"":0.9963945918878317},{""field"":""학기구분명"",""sample_distinct_keys"":9685,""incremental_keys"":3742,""sample_uniqueness_rate"":0.9699549323985979},{""field"":""21명이상30명미만강좌수"",""sample_distinct_keys"":8114,""incremental_keys"":2171,""sample_uniqueness_rate"":0.8126189283925889},{""field"":""31명이상40명미만강좌수"",""sample_distinct_keys"":8085,""incremental_keys"":2142,""sample_uniqueness_rate"":0.8097145718577867},{""field"":""41명이상50명미만강좌수"",""sample_distinct_keys"":7881,""incremental_keys"":1938,""sample_uniqueness_rate"":0.7892839258888332},{""field"":""51명이상60명미만강좌수"",""sample_distinct_keys"":7668,""incremental_keys"":1725,""sample_uniqueness_rate"":0.7679519278918377},{""field"":""61명이상80명미만강좌수"",""sample_distinct_keys"":7610,""incremental_keys"":1667,""sample_uniqueness_rate"":0.7621432148222334},{""field"":""20명이상50명미만강좌수"",""sample_distinct_keys"":7361,""incremental_keys"":1418,""sample_uniqueness_rate"":0.7372058087130696},{""field"":""81명이상100명미만강좌수"",""sample_distinct_keys"":7343,""incremental_keys"":1400,""sample_uniqueness_rate"":0.7354031046569854},{""field"":""50명이상100명미만강좌수"",""sample_distinct_keys"":7307,""incremental_keys"":1364,""sample_uniqueness_rate"":0.7317976965448172},{""field"":""200명이상강좌수"",""sample_distinct_keys"":7278,""incremental_keys"":1335,""sample_uniqueness_rate"":0.728893340010015},{""field"":""101명이상200명미만강좌수"",""sample_distinct_keys"":7020,""incremental_keys"":1077,""sample_uniqueness_rate"":0.7030545818728092},{""field"":""100명이상강좌수"",""sample_distinct_keys"":6916,""incremental_keys"":973,""sample_uniqueness_rate"":0.6926389584376564},{""field"":""학교구분명"",""sample_distinct_keys"":5968,""incremental_keys"":25,""sample_uniqueness_rate"":0.5976965448172258}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1001_강좌당학생현황/panel.csv.gz,a1b9e97426519cad0865c5858dc15fbb06f7df48f095057e14bfd3b98470fda7
대학정보공시,1002,공동활용연구장비운영현황,panel,143274,28,"[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,258,2637,2454,140637,2766,3,77,0.0005374317740832251,42180,49833,0,143261,13,0,0,0,0,"[""학교구분명"",""장비ID"",""제작사명"",""모델명"",""장비명"",""장비위치명""]","[{""field"":""장비ID"",""sample_distinct_keys"":10162,""incremental_keys"":8344,""sample_uniqueness_rate"":1.0},{""field"":""모델명"",""sample_distinct_keys"":9881,""incremental_keys"":8063,""sample_uniqueness_rate"":0.9723479629994095},{""field"":""장비명"",""sample_distinct_keys"":9859,""incremental_keys"":8041,""sample_uniqueness_rate"":0.9701830348356623},{""field"":""제작사명"",""sample_distinct_keys"":9529,""incremental_keys"":7711,""sample_uniqueness_rate"":0.9377091123794529},{""field"":""장비위치명"",""sample_distinct_keys"":6398,""incremental_keys"":4580,""sample_uniqueness_rate"":0.629600472347963},{""field"":""학교구분명"",""sample_distinct_keys"":1826,""incremental_keys"":8,""sample_uniqueness_rate"":0.1796890375910254}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1002_공동활용연구장비운영현황/panel.csv.gz,f4a181f1629024020d56a171ed8226026b35644dbb4480fd09f4014696205dea
대학정보공시,1003,교원강의담당비율,panel,837866,29,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,2225,26538,25901,811328,433,80,694,0.0008282947392542483,135532,156579,0,837866,0,0,0,0,0,"[""학교구분명"",""주야간계절구분명"",""학위과정구분명"",""학기구분명"",""학과명"",""학과상태명"",""학과특성명"",""단과대학명""]","[{""field"":""학과명"",""sample_distinct_keys"":9893,""incremental_keys"":3829,""sample_uniqueness_rate"":1.0},{""field"":""학기구분명"",""sample_distinct_keys"":7636,""incremental_keys"":1572,""sample_uniqueness_rate"":0.7718588901243303},{""field"":""단과대학명"",""sample_distinct_keys"":7465,""incremental_keys"":1401,""sample_uniqueness_rate"":0.7545739411705246},{""field"":""학과상태명"",""sample_distinct_keys"":7020,""incremental_keys"":956,""sample_uniqueness_rate"":0.709592641261498},{""field"":""학위과정구분명"",""sample_distinct_keys"":6649,""incremental_keys"":585,""sample_uniqueness_rate"":0.6720913777418377},{""field"":""학과특성명"",""sample_distinct_keys"":6519,""incremental_keys"":455,""sample_uniqueness_rate"":0.6589507732740322},{""field"":""주야간계절구분명"",""sample_distinct_keys"":6460,""incremental_keys"":396,""sample_uniqueness_rate"":0.652986960477105},{""field"":""학교구분명"",""sample_distinct_keys"":6253,""incremental_keys"":189,""sample_uniqueness_rate"":0.6320630749014454}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1003_교원강의담당비율/panel.csv.gz,78b9787ae5e98d7a01ed7f7b11d272ffa4b79ce680aad9d59d47aaed3b0f9a65
대학정보공시,1004,교원의창업및창업지원현황,panel,3629,47,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,429,3563,66,66,2,0,0,0.0,532,605,0,3629,0,0,0,0,0,"[""학교구분명"",""생명식품업종창업수""]","[{""field"":""학교구분명"",""sample_distinct_keys"":3580,""incremental_keys"":35,""sample_uniqueness_rate"":0.9864976577569579},{""field"":""생명식품업종창업수"",""sample_distinct_keys"":3559,""incremental_keys"":14,""sample_uniqueness_rate"":0.9807109396527969}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1004_교원의창업및창업지원현황/panel.csv.gz,2566ab32a5351ea8c0603a0fe88186ad2adfbc38d35e54cdeb8c953271ea5b1d
대학정보공시,1005,기술이전수입료및계약실적,panel,3177,18,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,456,3177,0,0,1,7,7,0.0022033364809568774,488,563,0,3177,0,0,0,0,0,"[""학교구분명""]","[{""field"":""학교구분명"",""sample_distinct_keys"":3177,""incremental_keys"":20,""sample_uniqueness_rate"":1.0}]",1.0,school_year_open_id_unique,medium,review_required,data/processed/edss/panel/대학정보공시/1005_기술이전수입료및계약실적/panel.csv.gz,d81dc2687e5d6bc5aa670f99c9a1289a709f3ce396580016e369508307db24a1
대학정보공시,1006,기술지주회사운영현황,panel,635,32,"[""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""]",True,0,0.0,84,598,37,37,2,0,0,0.0,146,160,0,635,0,0,0,0,0,"[""학교구분명"",""지주회사입지구분명"",""기술지주회사ID"",""기술지주회사명"",""설립일자""]","[{""field"":""설립일자"",""sample_distinct_keys"":635,""incremental_keys"":31,""sample_uniqueness_rate"":1.0},{""field"":""기술지주회사ID"",""sample_distinct_keys"":632,""incremental_keys"":28,""sample_uniqueness_rate"":0.9952755905511811},{""field"":""기술지주회사명"",""sample_distinct_keys"":625,""incremental_keys"":21,""sample_uniqueness_rate"":0.984251968503937},{""field"":""지주회사입지구분명"",""sample_distinct_keys"":607,""incremental_keys"":3,""sample_uniqueness_rate"":0.9559055118110236},{""field"":""학교구분명"",""sample_distinct_keys"":589,""incremental_keys"":0,""sample_uniqueness_rate"":0.9275590551181102}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1006_기술지주회사운영현황/panel.csv.gz,f7ea70b9263900144ca4274842c1ba9388238d984beaaa315ea8cd4884a394de
대학정보공시,1007,대학강의공개실적,panel,1838,30,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,238,1838,0,0,1,0,0,0.0,367,432,0,1838,0,0,0,0,0,"[""학교구분명""]","[{""field"":""학교구분명"",""sample_distinct_keys"":1838,""incremental_keys"":14,""sample_uniqueness_rate"":1.0}]",1.0,school_year_open_id_unique,medium,review_required,data/processed/edss/panel/대학정보공시/1007_대학강의공개실적/panel.csv.gz,0965e81eeb074b02708a49813cf119910a482579d8effdfd452ac936e773cded
대학정보공시,1008,대학원격강좌현황,panel,80863,35,"[""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,357,2910,2866,77953,459,0,0,0.0,13465,15493,0,80859,4,0,0,0,0,"[""학교구분명"",""학기구분명"",""교과구분명"",""원격강좌학문분야명"",""개설강좌명"",""협약기관명""]","[{""field"":""개설강좌명"",""sample_distinct_keys"":8877,""incremental_keys"":6950,""sample_uniqueness_rate"":0.8916231418240257},{""field"":""원격강좌학문분야명"",""sample_distinct_keys"":3400,""incremental_keys"":1473,""sample_uniqueness_rate"":0.34150261149055844},{""field"":""학기구분명"",""sample_distinct_keys"":3352,""incremental_keys"":1425,""sample_uniqueness_rate"":0.3366813981518682},{""field"":""협약기관명"",""sample_distinct_keys"":2627,""incremental_keys"":700,""sample_uniqueness_rate"":0.26386098834873445},{""field"":""교과구분명"",""sample_distinct_keys"":2448,""incremental_keys"":521,""sample_uniqueness_rate"":0.2458818802732021},{""field"":""학교구분명"",""sample_distinct_keys"":1938,""incremental_keys"":11,""sample_uniqueness_rate"":0.1946564885496183}]",0.9880474085978305,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/1008_대학원격강좌현황/panel.csv.gz,47cfcba2c4804447e616bf1c2d29ee863dc75d4e662e08cd84c30ddd0d6e2f4d
