_panel_year,개방ID,_0101_exists,_0101_match_status,_review_status,_0101_source_row_count,_0101_branch_count,_0101_branch_names,_0101_province_count,_0101_provinces,_0101_region_count,_0101_regions,_0101_school_type_count,_0101_school_types,_0101_campus_scope,_source_dataset_count,_source_catalog_codes,_source_row_count
2019,5760644733,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,2,0101|0105,2
2019,5762939631,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,3,0101|0105|0502,3
2019,5766724765,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,3,0101|0105|0502,6
2019,5774459183,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,3,0101|0105|0502,3
2019,5785530269,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,3
2019,5785552263,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,17
2019,5787148714,true,matched,not_required,1,1,본교,1,충남,1,충남 천안시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2019,5794296801,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,7
2019,5795471072,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1838
2019,5800427258,true,matched,not_required,1,1,본교,1,전북,1,전북 완주군,1,대학원,single_campus,3,0101|0105|0502,3
2019,5802759170,true,matched,not_required,1,1,본교,1,충북,1,충북 음성군,1,대학원,single_campus,2,0101|0105,2
2019,5814495444,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,7
2019,5822667598,true,matched,not_required,1,1,본교,1,부산,1,부산 부산진구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2019,5823754429,true,matched,not_required,1,1,본교,1,전남,1,전남 나주시,1,전문대학,single_campus,10,0001|0101|0305|0310|0316|0601|0714|1014|1016|1207,1725
2019,5837299048,true,matched,not_required,1,1,본교,1,제주,1,제주 제주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,5837693870,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,2,0101|0105,2
2019,5838415920,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,3,0101|0105|0502,4
2019,5842803478,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2433
2019,5849683880,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2019,5863583087,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,239
2019,5869880378,true,matched,not_required,1,1,본교,1,경북,1,경북 경주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,5875818789,true,matched,not_required,1,1,본교,1,대구,1,대구 남구,1,대학원,single_campus,2,0101|0105,2
2019,5879304587,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,3,0101|0105|0502,3
2019,5881775438,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,5881818890,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학,single_campus,10,0101|0103|0305|0310|0316|0502|0601|0714|1014|1016,659
2019,5888007283,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,124
2019,5894190311,true,matched,not_required,1,1,제2캠퍼스,1,대전,1,대전 서구,1,대학원,single_campus,3,0101|0105|0502,3
2019,5894626438,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,6
2019,5897797346,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2019,5899178683,true,matched,not_required,1,1,본교,1,부산,1,부산 영도구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,5899455487,true,matched,not_required,2,2,본교|제2캠퍼스,2,경기|충남,2,경기 용인시|충남 천안시,1,대학원,multiple_campuses,5,0101|0105|0502|0601|1014,17
2019,5900737583,true,matched,not_required,1,1,제2캠퍼스,1,전남,1,전남 여수시,1,대학원,single_campus,3,0101|0105|0502,5
2019,5901167273,true,matched,not_required,1,1,본교,1,인천,1,인천 연수구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,8
2019,5921943128,true,matched,not_required,1,1,본교,1,경기,1,경기 동두천시,1,대학원,single_campus,2,0101|0105,4
2019,5930068612,true,matched,not_required,1,1,본교,1,대전,1,대전 동구,1,대학원,single_campus,3,0101|0105|0502,3
2019,5931458532,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2939
2019,5945408165,true,matched,not_required,2,2,본교|제2캠퍼스,2,경기|충남,2,경기 용인시|충남 천안시,1,대학원,multiple_campuses,6,0001|0101|0105|0502|0601|1014,640
2019,5949035584,true,matched,not_required,1,1,분교1,1,경북,1,경북 경주시,1,대학원,single_campus,2,0101|0105,2
2019,5956919133,true,matched,not_required,1,1,본교,1,강원,1,강원 원주시,1,전문대학,single_campus,12,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1026|1207,55
2019,5961281478,true,matched,not_required,1,1,본교,1,대구,1,대구 동구,1,전문대학,single_campus,12,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1026|1207,286
2019,5961816847,true,matched,not_required,1,1,본교,1,서울,1,서울 성동구,1,대학원,single_campus,3,0101|0105|0502,3
2019,5964232444,true,matched,not_required,1,1,본교,1,경북,1,경북 포항시,1,대학원,single_campus,2,0101|0105,2
2019,5965560138,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,88
2019,5967965006,true,matched,not_required,1,1,본교,1,서울,1,서울 중랑구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,3692
2019,5968401670,true,matched,not_required,1,1,본교,1,제주,1,제주 제주시,1,대학,single_campus,3,0101|0316|0503,25
2019,5976779282,true,matched,not_required,1,1,분교1,1,강원,1,강원 원주시,1,대학원,single_campus,3,0101|0105|0502,8
2019,5977988958,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원,single_campus,2,0101|0105,5
2019,5981081545,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,4985
2019,5986047923,true,matched,not_required,1,1,본교,1,서울,1,서울 성동구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,17
2019,5989131927,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2019,5991184353,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,대학원,single_campus,3,0101|0105|0502,5
2019,5998486399,true,matched,not_required,1,1,본교,1,부산,1,부산 금정구,1,대학원,single_campus,2,0101|0105,3
2019,5999480962,true,matched,not_required,1,1,본교,1,부산,1,부산 사상구,1,대학원,single_campus,2,0101|0105,3
2019,6008133232,true,matched,not_required,1,1,본교,1,서울,1,서울 성동구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,8
2019,6025724232,true,matched,not_required,1,1,본교,1,경남,1,경남 창원시,1,대학원,single_campus,2,0101|0105,2
2019,6029936373,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6038552701,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,2,0101|0105,2
2019,6045509815,true,matched,not_required,1,1,본교,1,충남,1,충남 아산시,1,대학원,single_campus,3,0101|0105|0502,7
2019,6046695351,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,대학원,single_campus,2,0101|0105,3
2019,6056153357,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,2,0101|0105,2
2019,6056842684,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6062695801,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6070068657,true,matched,not_required,1,1,본교,1,경북,1,경북 영주시,1,전문대학,single_campus,12,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1026|1207,41
2019,6073314666,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2360
2019,6084552049,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,전문대학,single_campus,11,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1207,850
2019,6085499942,true,matched,not_required,1,1,본교,1,광주,1,광주 광산구,1,대학원,single_campus,2,0101|0105,4
2019,6089915394,true,matched,not_required,1,1,본교,1,부산,1,부산 연제구,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,584
2019,6094839930,true,matched,not_required,1,1,본교,1,대전,1,대전 중구,1,대학원,single_campus,2,0101|0105,5
2019,6103382229,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,10
2019,6105046808,true,matched,not_required,1,1,본교,1,경기,1,경기 부천시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,709
2019,6107855081,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,3,0101|0105|0502,6
2019,6114885151,true,matched,not_required,1,1,본교,1,서울,1,서울 서초구,1,대학원,single_campus,3,0101|0105|0502,7
2019,6121767163,true,matched,not_required,1,1,본교,1,경북,1,경북 포항시,1,대학원,single_campus,3,0101|0105|0502,3
2019,6122776210,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,12
2019,6125592529,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,2001
2019,6129987597,true,matched,not_required,1,1,본교,1,전북,1,전북 익산시,1,대학원,single_campus,2,0101|0105,2
2019,6131002008,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6136622846,true,matched,not_required,1,1,본교,1,충북,1,충북 청주시,1,대학원,single_campus,2,0101|0105,3
2019,6142017841,true,matched,not_required,2,2,본교|제2캠퍼스,1,인천,2,인천 강화군|인천 연수구,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,309
2019,6152475774,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,2,0101|0105,3
2019,6155637562,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,3,0101|0105|0502,3
2019,6156376779,true,matched,not_required,1,1,제2캠퍼스,1,대전,1,대전 서구,1,대학원,single_campus,4,0001|0101|0105|0502,104
2019,6161168277,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,3,0001|0101|0105,139
2019,6162085056,true,matched,not_required,1,1,본교,1,광주,1,광주 북구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6177741110,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,3,0101|0105|0502,5
2019,6184454679,true,matched,not_required,1,1,본교,1,울산,1,울산 남구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,440
2019,6187031745,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6208432018,true,matched,not_required,1,1,본교,1,전남,1,전남 여수시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,733
2019,6212758958,true,matched,not_required,1,1,본교,1,서울,1,서울 노원구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,400
2019,6217320322,true,matched,not_required,1,1,본교,1,경북,1,경북 구미시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,3604
2019,6217789173,true,matched,not_required,1,1,본교,1,광주,1,광주 남구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3242
2019,6222265779,true,matched,not_required,1,1,본교,1,광주,1,광주 광산구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,8
2019,6226351857,true,matched,not_required,2,2,본교|제2캠퍼스,2,경기|충남,2,경기 용인시|충남 천안시,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,9248
2019,6228680551,true,matched,not_required,1,1,본교,1,강원,1,강원 춘천시,1,대학원,single_campus,3,0101|0105|0502,3
2019,6252154707,true,matched,not_required,1,1,본교,1,부산,1,부산 사상구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,4550
2019,6262336373,true,matched,not_required,1,1,제2캠퍼스,1,충남,1,충남 천안시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2019,6281530261,true,matched,not_required,1,1,본교,1,부산,1,부산 사상구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,6624
2019,6283379912,true,matched,not_required,1,1,본교,1,전북,1,전북 완주군,1,대학원,single_campus,4,0001|0101|0105|0502,35
2019,6283882558,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,6
2019,6292823433,true,matched,not_required,1,1,본교,1,경북,1,경북 안동시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2597
2019,6295300722,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,2,0101|0105,2
2019,6299731194,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,1280
2019,6306250035,true,matched,not_required,1,1,본교,1,강원,1,강원 원주시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,1392
2019,6310302317,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,2,0101|0105,2
2019,6312294661,true,matched,not_required,3,3,본교|제2캠퍼스|제3캠퍼스,2,경기|서울,3,경기 부천시|서울 서초구|서울 종로구,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3148
2019,6313139021,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,8
2019,6315643668,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,2,0101|0105,2
2019,6330091118,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,15
2019,6347138702,true,matched,not_required,1,1,본교,1,부산,1,부산 북구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,3590
2019,6373324573,true,matched,not_required,1,1,본교,1,부산,1,부산 연제구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1960
2019,6375305652,true,matched,not_required,1,1,본교,1,충남,1,충남 홍성군,1,대학원,single_campus,3,0101|0105|0502,17
2019,6377590894,true,matched,not_required,1,1,본교,1,서울,1,서울 성동구,1,대학원,single_campus,3,0101|0105|0502,4
2019,6386139631,true,matched,not_required,1,1,본교,1,충남,1,충남 아산시,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,201
2019,6395555257,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,16
2019,6395597100,true,matched,not_required,1,1,본교,1,서울,1,서울 강남구,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,19
2019,6403395891,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1147
2019,6403965055,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,11
2019,6404634535,true,matched,not_required,1,1,본교,1,서울,1,서울 서초구,1,대학원,single_campus,3,0101|0105|0502,6
2019,6405670404,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6408044159,true,matched,not_required,3,3,본교|분교1|제2캠퍼스,2,서울|세종,2,서울 마포구|세종,1,대학원,multiple_campuses,6,0001|0101|0105|0502|0601|1014,579
2019,6408524274,true,matched,not_required,1,1,제2캠퍼스,1,대전,1,대전 서구,1,대학원,single_campus,3,0101|0105|0502,7
2019,6411879718,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학,single_campus,10,0101|0103|0305|0310|0316|0502|0601|0714|1014|1016,264
2019,6415912151,true,matched,not_required,2,2,본교|제2캠퍼스,1,강원,2,강원 삼척시|강원 춘천시,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,11533
2019,6417036533,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6421477735,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,2,0101|0105,2
2019,6421692311,true,matched,not_required,1,1,본교,1,충북,1,충북 제천시,1,대학원,single_campus,4,0001|0101|0105|0502,62
2019,6427543282,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,4,0001|0101|0105|0502,36
2019,6428485274,true,matched,not_required,1,1,본교,1,충북,1,충북 괴산군,1,대학원,single_campus,3,0101|0105|0502,4
2019,6430516242,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,1,0101,1
2019,6431293547,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6431509733,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6437061905,true,matched,not_required,1,1,본교,1,경기,1,경기 안양시,1,대학원,single_campus,2,0101|0105,3
2019,6446342349,true,matched,not_required,1,1,본교,1,경북,1,경북 안동시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6448657631,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6449749290,true,matched,not_required,1,1,본교,1,강원,1,강원 속초시,1,전문대학,single_campus,4,0001|0101|0310|0316,87
2019,6450873672,true,matched,not_required,1,1,본교,1,서울,1,서울 서초구,1,전문대학,single_campus,2,0101|0103,26
2019,6450987398,true,matched,not_required,1,1,본교,1,강원,1,강원 춘천시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3855
2019,6458310902,true,matched,not_required,1,1,본교,1,강원,1,강원 강릉시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1492
2019,6464772343,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6471747696,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,452
2019,6481355905,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,145
2019,6488582313,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,3
2019,6492869019,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,7
2019,6500274062,true,matched,not_required,1,1,본교,1,경기,1,경기 성남시,1,대학원,single_campus,2,0101|0105,2
2019,6516555070,true,matched,not_required,1,1,본교,1,전북,1,전북 익산시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,12
2019,6517757236,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,2,0101|0105,3
2019,6524174153,true,matched,not_required,1,1,본교,1,충남,1,충남 금산군,1,대학원,single_campus,3,0101|0105|0502,4
2019,6524872064,true,matched,not_required,1,1,본교,1,강원,1,강원 춘천시,1,대학원,single_campus,2,0101|0105,3
2019,6524985253,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2759
2019,6526186883,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,17
2019,6527066648,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,2,0101|0105,3
2019,6527904033,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,12
2019,6538299202,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6539450943,true,matched,not_required,1,1,분교1,1,경북,1,경북 경주시,1,대학원,single_campus,3,0101|0105|0502,13
2019,6542043566,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,전문대학,single_campus,10,0001|0101|0305|0310|0316|0601|0714|1014|1016|1207,414
2019,6557331085,true,matched,not_required,1,1,본교,1,충북,1,충북 제천시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6565308511,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,2,0101|0105,2
2019,6568041682,true,matched,not_required,1,1,본교,1,전남,1,전남 영암군,1,대학원,single_campus,2,0101|0105,2
2019,6574227392,true,matched,not_required,1,1,본교,1,대전,1,대전 대덕구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6578423976,true,matched,not_required,1,1,본교,1,경남,1,경남 양산시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,7
2019,6579098820,true,matched,not_required,1,1,본교,1,부산,1,부산 해운대구,1,전문대학,single_campus,3,0101|0310|0316,85
2019,6585003435,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,2,0101|0105,2
2019,6592530250,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6596412479,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,279
2019,6597150623,true,matched,not_required,1,1,본교,1,경남,1,경남 거창군,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,521
2019,6604651153,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6621059834,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6621486306,true,matched,not_required,1,1,본교,1,충남,1,충남 천안시,1,대학원,single_campus,4,0001|0101|0105|0502,80
2019,6627857089,true,matched,not_required,1,1,본교,1,전남,1,전남 나주시,1,대학원,single_campus,3,0001|0101|0105,12
2019,6628403186,true,matched,not_required,1,1,본교,1,전북,1,전북 완주군,1,대학원,single_campus,5,0101|0105|0502|0601|1014,9
2019,6630449175,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,2,0101|0105,6
2019,6661923289,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,9
2019,6682540893,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,5
2019,6685445189,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,1,0101,1
2019,6688779711,true,matched,not_required,2,2,본교|제2캠퍼스,2,경북|전남,2,경북 포항시|전남 광양시,1,전문대학,multiple_campuses,2,0101|0103,3
2019,6690113842,true,matched,not_required,1,1,본교,1,경기,1,경기 이천시,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,12
2019,6690341293,true,matched,not_required,1,1,본교,1,제주,1,제주 제주시,1,대학원,single_campus,3,0101|0105|0502,5
2019,6690823018,true,matched,not_required,1,1,본교,1,인천,1,인천 계양구,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,3000
2019,6697622954,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3955
2019,6709524989,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,3,0001|0101|0105,56
2019,6715227365,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,3,0101|0105|0502,3
2019,6715585708,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6719129443,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,2,0101|0105,6
2019,6722001016,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,2
2019,6723667204,true,matched,not_required,2,2,본교|제2캠퍼스,2,경남|부산,2,경남 양산시|부산 해운대구,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3110
2019,6732974469,true,matched,not_required,1,1,분교1,1,세종,1,세종,1,대학원,single_campus,3,0101|0105|0502,4
2019,6741970598,true,matched,not_required,1,1,분교1,1,경기,1,경기 안산시,1,대학원,single_campus,2,0101|0105,4
2019,6749456107,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,502
2019,6759204328,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6763784468,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,9
2019,6767882347,true,matched,not_required,1,1,본교,1,인천,1,인천 연수구,1,대학원,single_campus,3,0101|0105|0502,3
2019,6770045816,true,matched,not_required,1,1,본교,1,충북,1,충북 청주시,1,대학원,single_campus,3,0101|0105|0502,4
2019,6771596670,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,3,0101|0105|0502,4
2019,6773062765,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,3,0101|0105|0502,4
2019,6775584578,true,matched,not_required,1,1,본교,1,충남,1,충남 천안시,1,대학원,single_campus,3,0101|0105|0502,4
